date,concordance
2009,توائم برخصة قيادة واحدة ألقي القبض على شاب يقود شاحنة محملة بالبضائع في مقاطعة زهيشيانغ الصينية بعدما تبين انه يستخدم رخصة قيادة تخص أخاه ولكن المفاجأة كانت في اكتشاف ان الرجل هو أحد توائم متطابقين يستخدمون جميعا الرخصة نفسها وذكرت صحيفة تشاينا ديلي الصينية ان عدم ثقة سو وي بنفسه عندما أوقفه عناصر الشرطة كانت سبب استجوابه وكشفه مع أخوته وأوضحت ان يدي سو كانتا ترتجفان وسرعان ما اعترف 
2009,أسترالي يحاول تهريب حمامتين حيتين داخل بنطاله أوقفت السلطات الأسترالية رجلا حاول تهريب عدد من طيور الحمام في بنطاله وذكرت وكالة الأنباء الأسترالية آي آي بي أن الرجل البالغ من العمر سنة من ضواحي العاصمة الأسترالية ملبورن وصل من دبي وما أن حط في مطار ملبورن حتى أوقفه ضباط الجمارك والحدود وفتشوا أغراضه وإذا حمام حي وعثر بحوزة الرجل أيضا على حزام يشار إلى أنه في حال أدين الرجل فهو 
2009,الولايات المتحدة وتوفي الرجل وطفلته في حادث منها وتشير التقارير الأولية إلى أن الرجل 
2009,جوال ينقذ متزلجا دفنه الجليد في النمسا نجحت جهود إنقاذ أحد متزلجي الجليد انهارت أكوام من الجليد فوقه في أقصى غربي النمسا وذلك بفضل جهاز هاتف محمول كان يحمله وتمكن من خلاله من إجراء اتصال من أجل إنقاذه وتحدى المتزلج النمساوي عاما تحذيرات من عدم استقرار حالة الجليد وذهب للتزلج وقام الرجل بالتزلج على ممر بين هضبتين من الجليد حيث سقط وغطته طبقة من الجليد يصل ارتفاعها إلى 
2009,عنفوان الرجل اليمني وذكر الصيقل أن 
2009,ألماني يستعين بقوة حباله الصوتية لطلب المطافئ يجب أن يشعر كل شخص له جيران أذكياء بالامتنان الشديد لأنهم قد يساعدونه في تجاوز مواقف عصيبة وأزمات طارئة وفي هذا السياق ابلغ أحد السكان في ألمانيا عن حريق شب في مبنى سكني بالقرب من مدينة دوسلدورف دون أن يضطر إلى استخدام الهاتف حيث استعان بقوة حباله الصوتية وصاح الرجل الليلة الماضية من نافذة مسكنه بقوة مناديا على رجال الاطفاء الذين كانوا في الشارع 
2009,ألماني يدفن صديقته حية خشية أن تهجره بدأت أمس الثلاثاء بالمحكمة المحلية بمدينة كولونيا الألمانية جلسة محاكمة رجل متهم بدفن صديقته حية واتهم الادعاء العام الرجل عاما في مستهل جلسة المحاكمة بأنه قتل صديقته غدرا لدوافع واهية ويشتبه في أن الرجل قتل صديقته عاما خوفا من أن تهجره وتذهب إلى رجال أصغر منه الرجل صديقته في الثامن عشر من أيار مايو الأرض ضرب الرجل صديقته بهراوة على رأسها من 
2009,ألماني يفض خلافه مع زوجته عضا أثبت زوج في ألمانيا أن العض يمكنه أن يغني عن الكلام فبعد أن نفد صبر الزوج من الجدل مع زوجته وفشلت كل تبريراته أثناء شجار حاد بينهما لم يجد أمامه سوى عضها وقالت مصادر شرطة مدينة مانهايم يوم الإثنين إن شجارا عنيفا نشب بين الزوجين وعندما فشل الرجل في إيجاد الردود المناسبة على زوجته قام بعضها في ساقها وتدخلت الشرطة بعد أن تطور الخلاف بين الزوج العضاض عاما 
2009,نون صفية العمري تتصدى لمشكلة الطلاق أسابيع قليلة وتنتهي الفنانة صفية العمري من تصوير مشاهدها في مسلسل الرجل والطريق الذي يتناول العديد من المشاكل الأسرية على رأسها مشكلة الطلاق التي تحولت الى ظاهرة خطيرة في المجتمع المصري فضلا عن مناقشته ل مشاكل الشباب في تحديد أهدافهم ومعرفة مستقبلهم الشخصي وما يواجههم من صعاب يشارك العمري في المسلسل ياسر جلال هادي الجيار سميرة عبدالعزيز مها 
2009,دراسة علمية أظهرت وجود اختلافات بين الرجل على عكس الرجل لكن ذلك لم يمنعها من برامجه وضعت خصيصا لتناسب ذوق الرجل وقالت 
2009,الجنس وهو ما يعني تحويل الرجل تدريجيا إلى 
2009,الرجل الحديدي يسحب حافلة وزنها أطنان بشعره تمكن مانجيت سينج وهو مستشار أمني عمره عاما من ليسيستر في انجلترا يطلق عليه الرجل الحديدي من جر حافلة ركاب من طابقين تزن أكثر من ثمانية أطنان بشعر رأسه لمسافة مترا وسجل الرقم القياسي الجديد في وسط لندن ليتزامن مع الذكرى السنوية الخامسة لظهور كتاب جينيس للارقام القياسية العالمية وجاء أحدث انجاز لسينج بعد شعوره بخيبة امل في عام عندما 
2009,أن يكون الرجل قام باغتصاب الفتاة لاسيما 
2009,أسترالي يسحب مسمارا سحب عامل أسترالي مسمارا طوله ميليمترا من عينه بعدما تعرض لحادث في موقع بناء وكان الرجل عاما يدق المسمار حين دخل إلى عينه وهو يعمل في منزل قيد الإنشاء في مدينة تروغانينا الأسترالية وأفادت المسعفة كلير فيليبس أن الرجل كان يعاني من رؤية مغبشة ولكن يبدو أنه لم يتعرض إلى ضرر بالغ في عينه وأضافت أنه كان يعاني من القليل من الألم فأعطي المسكنات ونقل إلى 
